Костяной томагавк;Ужасы;Приключения;Кровавые слэшеры;Современное кино (2000–2020);6.882;715046;Bone Tomahawk;7.1;7.3
Счастливого дня смерти;Ужасы;Детектив;Кровавые слэшеры;Современное кино (2000–2020);6.633;1012421;Happy Death Day;6.6;6
Ночной гость;Ужасы;Триллер;Психологические;Новинки (2020–2025);7.256;46455;;7;0
Мара. Пожиратель снов;Ужасы;Детектив;Сверхъестественные;Современное кино (2000–2020);5.302;608498;Mara;5.1;4.2
Игра Джеральда;Ужасы;Триллер;Психологические;Современное кино (2000–2020);6.507;874941;Gerald's Game;6.5;7.6
Восставшие мертвецы;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);4.931;842940;Dead Rising: Watchtower;5.2;0
Новые мутанты;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);5.594;910085;The New Mutants;5.3;4.9
Репортаж;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.981;325598;[Rec];7.4;7.5
Кошмар на улице Вязов 7;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);6.259;5186;Wes Craven's New Nightmare;6.4;6.5
Полное превращение;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);5.461;843008;;5.2;0
Мертвеход;Ужасы;Фантастика;Кровавые слэшеры;Новинки (2020–2025);6.219;435378;The Revenant;6.3;0
Джиперс Криперс 2;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);6.147;7314;Jeepers Creepers II;5.7;4.3
Иногда они возвращаются;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);6.319;94276;Sometimes They Come Back;5.7;5.3
Оно 2;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);6.541;686898;It Chapter Two;6.5;6.1
Человеческая многоножка 2;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);3.433;507910;The Human Centipede II (Full Sequence);3.8;3.6
Эффект Лазаря;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);5.234;763642;The Lazarus Effect;5.2;3.9
Слендер;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);3.942;745277;Always Watching: A Marble Hornets Story;4.7;0
Астрал 4: Последний ключ;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);5.789;982198;Insidious: The Last Key;5.7;5.2
Ночные стражи;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);3.315;861616;;4.4;0
Убрать из друзей;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);5.585;839972;Unfriended;5.6;6
Подземелье ведьм;Ужасы;Фэнтези;Оккультные;Новинки (2020–2025);6.868;43058;;5.6;0
Пиковая дама. Зазеркалье;Ужасы;Детектив;Сверхъестественные;Современное кино (2000–2020);5.515;1140394;;5;0
Ходячие мертвецы;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);8.016;508161;The Walking Dead;8.1;0
Мотель;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);5.368;688623;The Bag Man;5.2;3.6
Последнее изгнание дьявола;Ужасы;Триллер;Оккультные;Современное кино (2000–2020);5.747;432711;The Last Exorcism;5.7;6.1
Камень желаний;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);0;5377626;Dilek Taşı;5.4;0
Никто не выжил;Ужасы;Боевик (Экшен);Кровавые слэшеры;Современное кино (2000–2020);6.225;572458;No One Lives;6;4.6
Взаперти;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);6.91;1179555;Run;6.7;7.1
Реинкарнация;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.364;1112132;Hereditary;7.3;8.3
Кошмар на улице Вязов 6: Фредди мертв;Ужасы;Фэнтези;Сверхъестественные;Классика (до 2000 года);5.998;17283;Freddy's Dead: The Final Nightmare;4.7;3.8
Живая мертвечина;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);7.258;5916;Braindead;7.5;7.5
Астрал: Новое измерение;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);4.363;926782;Astral;4.6;0
У холмов есть глаза 2;Ужасы;Фантастика;Кровавые слэшеры;Современное кино (2000–2020);5.606;257413;The Hills Have Eyes II;5.1;3.6
Хэллфест;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);5.757;602865;Hell Fest;5.5;5.1
Игра в правду;Ужасы;Детектив;Сверхъестественные;Современное кино (2000–2020);6.945;718562;;6.9;0
Последняя Ночь;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);6.281;20960;Last Night;7.1;7.2
Потустороннее;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);6.511;462154;Hereafter;6.5;5.8
Тебе конец!;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);6.251;584175;You're Next;6.6;6.6
Пила 2;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);7.361;86206;Saw II;6.6;4.8
Посылка;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);6.142;1762;The Box;5.6;5.2
Сияние;Ужасы;Триллер;Психологические;Классика (до 2000 года);7.785;409;The Shining;8.4;8.6
Приворот. Черное венчание;Ужасы;Фэнтези;Оккультные;Новинки (2020–2025);5.445;1297221;;4.7;0
Последнее изгнание дьявола: Второе пришествие;Ужасы;Триллер;Оккультные;Современное кино (2000–2020);4.029;611813;The Last Exorcism Part II;4;3.7
Глаз;Ужасы;Детектив;Сверхъестественные;Современное кино (2000–2020);6.568;81965;The Eye;5.4;4.3
Белый плен;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);8.118;79204;Eight Below;7.3;6.5
Потрошители;Ужасы;Триллер;Кровавые слэшеры;Новинки (2020–2025);7.052;391277;Repo Men;6.3;4.4
Шхера-18;Ужасы;Триллер;Кровавые слэшеры;Новинки (2020–2025);4.27;594856;;0;0
Шоссе смерти;Ужасы;Фэнтези;Сверхъестественные;Классика (до 2000 года);5.801;4899;Highwaymen;5.6;3.7
Беспокойная Анна;Ужасы;Детектив;Сверхъестественные;Новинки (2020–2025);7.383;220217;Caótica Ana;6.3;0
Челюсти;Ужасы;Триллер;Психологические;Классика (до 2000 года);7.325;396;Jaws;8.1;9.2
Крик 4;Ужасы;Детектив;Кровавые слэшеры;Современное кино (2000–2020);6.11;420072;Scream 4;6.2;5.9
Таинственный лес;Ужасы;Фэнтези;Психологические;Современное кино (2000–2020);7.141;47018;The Village;6.6;5.5
Зверь;Ужасы;Боевик (Экшен);Кровавые слэшеры;Новинки (2020–2025);6.539;996062;Beast;6.8;7.3
Омен: Перерождение;Ужасы;Фэнтези;Оккультные;Новинки (2020–2025);5.62;1115481;The Prodigy;5.9;5.1
Охотник на людей;Ужасы;Боевик (Экшен);Кровавые слэшеры;Новинки (2020–2025);6.553;3596;Manhunter;7.2;8.1
Шелуха;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);5.294;477349;Husk;5.2;0
Челюсти 2;Ужасы;Триллер;Кровавые слэшеры;Классика (до 2000 года);6.17;8153;Jaws 2;5.8;5.6
Последний киносеанс;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);7.945;1864;The Last Picture Show;8;9.1
Операция «Мертвый снег»;Ужасы;Комедия;Кровавые слэшеры;Современное кино (2000–2020);5.764;426314;Død snø;6.3;6
Невеста Чаки;Ужасы;Комедия;Сверхъестественные;Классика (до 2000 года);6.024;5871;Bride of Chucky;5.6;5.5
Заклятье. Наши дни;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);5.073;856359;The Crucifixion;5.1;3.6
Бабушка;Ужасы;Триллер;Психологические;Новинки (2020–2025);5.54;1393445;La abuela;5.9;0
Дичь;Ужасы;Триллер;Кровавые слэшеры;Новинки (2020–2025);6.05;1313205;Freaky;6.3;6.9
Тайный Санта;Ужасы;Детектив;Сверхъестественные;Современное кино (2000–2020);7.048;4901797;;0;0
Злой дух Ямбуя;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);8.096;45362;;7.4;0
Омен;Ужасы;Триллер;Оккультные;Классика (до 2000 года);6.11;103787;The Omen;5.5;4.6
М3ГАН;Ужасы;Фантастика;Кровавые слэшеры;Новинки (2020–2025);6.186;4422814;M3GAN;6.3;7.2
Солнцестояние;Ужасы;Триллер;Психологические;Современное кино (2000–2020);6.418;1178137;Midsommar;7.1;7.6
Красная Шапка против зла;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);5.886;261512;Hoodwinked Too! Hood vs. Evil;4.7;3.5
Проклятие Чаки;Ужасы;Фантастика;Кровавые слэшеры;Современное кино (2000–2020);5.154;689587;Curse of Chucky;5.6;6.3
Шесть демонов Эмили Роуз;Ужасы;Детектив;Оккультные;Современное кино (2000–2020);7.178;84967;The Exorcism of Emily Rose;6.7;5.5
Кадавр;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);5.304;1026536;The Possession of Hannah Grace;5.2;4.3
Византия;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);6.208;483364;Byzantium;6.5;6.4
Патрик;Ужасы;Фантастика;Психологические;Современное кино (2000–2020);6.943;1011011;Patrick;5.9;4.7
Проклятие монахини;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);5.765;991225;The Nun;5.4;4.4
Потомство Чаки;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);5.1;76903;Seed of Chucky;4.9;4.6
Пила 4;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);6.875;271728;Saw IV;5.9;3.9
Джейсон Х;Ужасы;Фантастика;Кровавые слэшеры;Современное кино (2000–2020);4.72;4905;Jason X;4.5;3.8
Проклятая;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);5.5;1190066;Cursed;6;0
Пила: Спираль;Ужасы;Детектив;Кровавые слэшеры;Новинки (2020–2025);5.47;1266725;Spiral: From the Book of Saw;5.2;5
Проклятие Лауры. Завещание;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);4.872;1402910;The Call;4.3;5.3
Демон внутри;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);6.474;807313;The Autopsy of Jane Doe;6.8;7
Зловещие мертвецы;Ужасы;Фэнтези;Сверхъестественные;Классика (до 2000 года);7.199;2894;The Evil Dead;7.3;7.7
Всевидящее око;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);6.412;4474320;The Pale Blue Eye;6.6;6
Ключ от преисподней;Ужасы;Фэнтези;Оккультные;Новинки (2020–2025);4.836;927792;Baskin;5.8;7
Ад каннибалов;Ужасы;Приключения;Кровавые слэшеры;Классика (до 2000 года);6.173;63881;Cannibal Holocaust;5.8;5.5
Муха;Ужасы;Фантастика;Психологические;Классика (до 2000 года);7.6
Калейдоскоп ужасов;Ужасы;Фэнтези;Сверхъестественные;Классика (до 2000 года);7.166;1178548;Creepshow;7;0
Не упускай из виду;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);7.697;57328;La course à l'échalote;6.2;0
Руины;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.253;280177;The Ruins;5.9;5.5
Проклятый путь;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);7.631;548;Road to Perdition;7.6;7.5
Кошмар на улице Вязов;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);7.674;5198;A Nightmare on Elm Street;7.4;7.9
Вопль;Ужасы;Боевик (Экшен);Сверхъестественные;Современное кино (2000–2020);6.866;944958;Gokseong;7.4;8
Грайндхаус;Ужасы;Боевик (Экшен);Кровавые слэшеры;Современное кино (2000–2020);7.082;103572;Grindhouse;7.5;7.4
Няня: Королева проклятых;Ужасы;Комедия;Кровавые слэшеры;Новинки (2020–2025);5.995;1309718;The Babysitter: Killer Queen;5.8;5
Мутанты;Ужасы;Фантастика;Кровавые слэшеры;Современное кино (2000–2020);6.617;4923;Mimic;6;6.4
Страшная воля богов;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);6.573;811603;Kamisama no iu tôri;6.3;5
Анаконда 2: Охота за проклятой орхидеей;Ужасы;Приключения;Кровавые слэшеры;Современное кино (2000–2020);5.297;40676;Anacondas: The Hunt for the Blood Orchid;4.8;4.2
Соблазнитель;Ужасы;Триллер;Психологические;Классика (до 2000 года);7.436;542600;Kokowääh;6.2;0
Вампирши;Ужасы;Фэнтези;Сверхъестественные;Классика (до 2000 года);5.427;488191;Vamps;5.4;5.6
Обитель зла 4: Жизнь после смерти 3D;Ужасы;Боевик (Экшен);Сверхъестественные;Современное кино (2000–2020);6.065;409208;Resident Evil: Afterlife;5.8;4.1
Гретель и Гензель;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);5.892;1209712;Gretel & Hansel;5.5;6.2
Человеческая многоножка;Ужасы;Триллер;Психологические;Современное кино (2000–2020);3.986;471410;The Human Centipede (First Sequence);4.4;5.3
Лекарство против страха;Ужасы;Фантастика;Психологические;Современное кино (2000–2020);6.759;45061;;6.6;0
Ряд 19;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);6.191;1330041;;4.5;0
Апартаменты 1303;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);2.92;581644;Apartment 1303 3D;2.5;0
Статус: Обновлен;Ужасы;Детектив;Психологические;Новинки (2020–2025);6.385;978020;Status Update;5.8;0
Звонки;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);4.775;252279;Rings;4.5;3.2
Женщина в черном;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.48;498707;The Woman in Black;6.4;6.1
Если твоя девушка — зомби;Ужасы;Комедия;Сверхъестественные;Новинки (2020–2025);5.143;725033;Life After Beth;5.7;5.5
Продавец игрушек;Ужасы;Криминал;Психологические;Новинки (2020–2025);5.882;592129;;4.6;0
Коллекционер 2;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);6.249;571252;The Collection;6.1;4.7
Закрытые пространства;Ужасы;Триллер;Кровавые слэшеры;Новинки (2020–2025);7.166;414915;;6.4;0
Хэллоуин: 20 лет спустя;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);6.279;9799;Halloween H20: 20 Years Later;5.8;5.6
Паранормальное явление 4;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);4.892;651858;Paranormal Activity 4;4.7;4.2
Обратный отсчет;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);6.124;1254418;Countdown;5.4;4.2
Дрожь земли 5: Кровное родство;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);4.716;870955;Tremors 5: Bloodlines;5.2;0
Хэллоуин 2;Ужасы;Триллер;Кровавые слэшеры;Классика (до 2000 года);6.534;14527;Halloween II;6.5;4.8
История двух сестер;Ужасы;Драма;Психологические;Современное кино (2000–2020);0;85121;A Tale of Two Sisters;6.4;0
Адский бункер: Черное Солнце;Ужасы;Военный;Оккультные;Новинки (2020–2025);4.787;581030;Outpost: Black Sun;4.9;0
Невидимый;Ужасы;Фантастика;Психологические;Новинки (2020–2025);7.163;86573;The Invisible;6.1;4.1
Бывшая с того света;Ужасы;Комедия;Сверхъестественные;Новинки (2020–2025);6.555;1265932;Blithe Spirit;5.5;4.7
Лепрекон;Ужасы;Фэнтези;Сверхъестественные;Классика (до 2000 года);5.924;6053;Leprechaun;4.8;4.4
Отвращение;Ужасы;Триллер;Психологические;Классика (до 2000 года);7.6;8427;Repulsion;7.6;8.9
Бивень;Ужасы;Комедия;Психологические;Современное кино (2000–2020);5.697;786018;Tusk;5.4;5.6
Волчья яма;Ужасы;Триллер;Кровавые слэшеры;Новинки (2020–2025);6.02;88746;Wolf Creek;6.2;5.7
Неоновый демон;Ужасы;Триллер;Психологические;Современное кино (2000–2020);6.098;623721;The Neon Demon;6.1;6
Изгоняющий дьявола: Абаддон;Ужасы;Фэнтези;Оккультные;Новинки (2020–2025);4.847;1230558;The Assent;4.3;0
Дети дождя;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);7.637;47060;Les Enfants de la pluie;6.8;0
Заклятье. Дом 32;Ужасы;Детектив;Сверхъестественные;Новинки (2020–2025);5.87;1303058;Malasaña 32;5.6;5.4
Судная ночь;Ужасы;Боевик (Экшен);Кровавые слэшеры;Современное кино (2000–2020);6.001;661022;The Purge;5.8;5.2
Узник старой усадьбы;Ужасы;Детектив;Сверхъестественные;Новинки (2020–2025);5.725;948998;;0;0
Пункт назначения: Аквапарк;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);3.386;1068711;Aquaslash;3.6;3.9
Сайлент Хилл 2;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);5.197;276584;Silent Hill: Revelation;4.9;3.2
Проклятие Пиковой дамы;Ужасы;Фэнтези;Оккультные;Современное кино (2000–2020);5.279;1262008;Queen of Spades;3.8;0
Спуск;Ужасы;Приключения;Кровавые слэшеры;Современное кино (2000–2020);6.785;103412;The Descent;7.2;7.4
Последнее пришествие дьявола;Ужасы;Детектив;Оккультные;Современное кино (2000–2020);5.826;1283344;The Exorcism of God;5.3;5.1
Мальчик-оборотень;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);7.868;695489;Neukdae sonyeon;7.2;7
Клаустрофобия;Ужасы;Триллер;Психологические;Новинки (2020–2025);4.965;946735;Escape Room;4.2;0
Посланники;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.034;88149;The Messengers;5.3;3.8
Обитель зла: Раккун Сити;Ужасы;Фантастика;Кровавые слэшеры;Новинки (2020–2025);5.404;1045397;Resident Evil: Welcome to Raccoon City;5.2;4.9
По прозвищу «Зверь»;Ужасы;Боевик (Экшен);Кровавые слэшеры;Новинки (2020–2025);6.578;46783;;5.6;0
Королева проклятых;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);7.018;22412;Queen of the Damned;5.3;4
Интервью с вампиром;Ужасы;Фэнтези;Сверхъестественные;Классика (до 2000 года);7.949;8151;Interview with the Vampire: The Vampire Chronicles;7.5;6
Тело Дженнифер;Ужасы;Комедия;Сверхъестественные;Современное кино (2000–2020);5.729;404510;Jennifer's Body;5.6;5.2
Излечить страх;Ужасы;Фантастика;Психологические;Современное кино (2000–2020);7.786;807852;;0;0
Зловещие мертвецы 2;Ужасы;Комедия;Сверхъестественные;Классика (до 2000 года);7.632;2918;Evil Dead II;7.7;7.5
Отчим;Ужасы;Триллер;Психологические;Классика (до 2000 года);8.393;1161789;;5.7;0
Райское озеро;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);6.92;373158;Eden Lake;6.7;6.3
Не бойся темноты;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);5.919;432417;Don't Be Afraid of the Dark;5.5;5.9
Пакет;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);7.493;331748;;7.8;0
Полтергейст;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);5.12;313523;Poltergeist;4.9;4.8
Музей восковых фигур;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);6.913;5608;Waxwork;6.1;4.6
Мания Жизели;Ужасы;Триллер;Психологические;Новинки (2020–2025);6.854;41596;;6.3;0
Прячься!;Ужасы;Триллер;Психологические;Современное кино (2000–2020);5.991;1291491;The Boy Behind the Door;5.7;7.5
Пункт назначения 5;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);6.068;506349;Final Destination 5;5.9;6
Замороженный;Ужасы;Триллер;Психологические;Современное кино (2000–2020);7.647;57296;Hibernatus;6.6;0
Последнее воскресение;Ужасы;Драма;Психологические;Новинки (2020–2025);7.338;276379;The Last Station;6.9;6.7
Франкенштейн;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);7.487;464475;Frankenstein;7.5;0
Темнее ночи;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);4.253;818870;Más negro que la noche;4.3;0
Третья волна зомби;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);5.514;979129;The Cured;5.6;6.4
Призраки в Коннектикуте;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.69;263984;The Haunting in Connecticut;5.9;4.3
Пятница 13-е;Ужасы;Триллер;Кровавые слэшеры;Классика (до 2000 года);5.894;251790;Friday the 13th;5.5;4.3
От заката до рассвета 3: Дочь палача;Ужасы;Фэнтези;Сверхъестественные;Классика (до 2000 года);5.259;77155;From Dusk Till Dawn 3: The Hangman's Daughter;4.8;5.3
До костей;Ужасы;Мелодрама;Психологические;Новинки (2020–2025);6.606;968770;To the Bone;6.8;6.6
Пульс;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);6.064;103392;Pulse;4.7;3.8
Ночь;Ужасы;Триллер;Психологические;Новинки (2020–2025);5.358;1149149;The Night;5.5;7
Темные отражения;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);6.184;991097;The Darkest Minds;5.7;4.1
Страна чудес Вилли;Ужасы;Боевик (Экшен);Сверхъестественные;Новинки (2020–2025);6.386;1319046;Willy's Wonderland;5.5;5.6
Человек-мотылек;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);6.818;759;The Mothman Prophecies;6.4;5.5
Ночь страха;Ужасы;Комедия;Сверхъестественные;Классика (до 2000 года);6.552;467118;Fright Night;6.4;6.3
Ужас Амитивилля: Пробуждение;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);5.417;586708;Amityville: The Awakening;4.8;3.9
Маребито;Ужасы;Триллер;Психологические;Современное кино (2000–2020);5.949;85108;Marebito;6;0
Что бы вы сделали...;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);6.433;602727;Would You Rather;5.7;5.5
Синдром Петрушки;Ужасы;Фантастика;Психологические;Новинки (2020–2025);6.349;838726;;5.8;0
Не вижу зла;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);5.765;102445;See No Evil;5.1;3.3
Темное наследие;Ужасы;Детектив;Сверхъестественные;Новинки (2020–2025);0;222547;Dark Heritage;4.1;0
Монстры Юга;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);5.74;928053;Southbound;5.9;7
Пункт назначения 4;Ужасы;Фантастика;Кровавые слэшеры;Современное кино (2000–2020);5.657;405753;The Final Destination;5.1;4.1
Земля вампиров;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);6.131;490121;Stake Land;6.4;6.6
Призраки в Коннектикуте 2: Тени прошлого;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);5.616;468944;The Haunting in Connecticut 2: Ghosts of Georgia;5.3;3.6
Страх.сом;Ужасы;Фантастика;Психологические;Современное кино (2000–2020);5.233;22255;Feardotcom;3.4;2.9
Жатва;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);6.551;102229;The Reaping;5.6;3.5
Голова-ластик;Ужасы;Фантастика;Психологические;Классика (до 2000 года);7.294;15780;Eraserhead;7.2;8.4
Джиперс Криперс;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.775;7316;Jeepers Creepers;6.2;5.2
Топор. 1943;Ужасы;Боевик (Экшен);Кровавые слэшеры;Классика (до 2000 года);6.909;4445658;;0;0
Кольская сверхглубокая;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);5.464;1334853;;4.9;0
Ма;Ужасы;Триллер;Психологические;Современное кино (2000–2020);5.535;1112909;Ma;5.6;5.6
Лес призраков;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);5.318;817679;The Forest;4.8;4.1
Лики смерти;Ужасы;Криминал;Кровавые слэшеры;Классика (до 2000 года);5.318;171910;Faces of Death;4.2;4
Другой;Ужасы;Триллер;Психологические;Современное кино (2000–2020);5.428;1100435;The Hole in the Ground;5.6;6.3
